onset	duration	trial_type	response_time	response_accuracy	trial_no
0.2328	3.3534	angry_males	n/a	1	1
5.6642	3.3583	happy_males	n/a	1	2
12.576	3.353	happy_females	n/a	1	3
19.477	3.358	happy_females	n/a	0	4
23.407	3.348	angry_males	n/a	1	5
28.824	3.352	angry_males	n/a	1	6
34.28	3.35	scrambled	n/a	0	7
39.195	3.356	angry_females	n/a	0	8
44.131	3.355	scrambled	n/a	0	9
50.539	3.354	neutral_females	n/a	0	10
57.443	3.355	happy_males	n/a	1	11
62.865	3.354	happy_males	n/a	0	12
66.784	3.355	happy_males	n/a	0	13
71.726	3.351	scrambled	n/a	1	14
76.145	3.352	angry_males	n/a	1	15
82.548	3.354	neutral_females	n/a	1	16
86.966	3.355	happy_females	n/a	1	17
91.387	3.355	neutral_females	n/a	0	18
96.812	3.348	angry_males	n/a	1	19
102.23	3.35	happy_females	n/a	0	20
107.65	3.36	angry_males	n/a	1	21
112.57	3.36	angry_females	n/a	1	22
117.99	3.36	angry_females	n/a	1	23
122.91	3.36	neutral_females	n/a	1	24
128.82	3.35	angry_females	n/a	1	25
135.22	3.36	angry_females	n/a	0	26
141.13	3.35	happy_females	n/a	0	27
146.07	3.35	scrambled	n/a	1	28
150.99	3.35	angry_males	n/a	1	29
157.91	3.35	scrambled	n/a	1	30
163.82	3.35	angry_males	n/a	0	31
167.73	3.36	neutral_females	n/a	1	32
172.65	3.36	happy_males	n/a	1	33
176.57	3.36	happy_males	n/a	1	34
182.98	3.35	neutral_females	n/a	0	35
188.9	3.35	scrambled	n/a	0	36
192.82	3.35	neutral_females	n/a	0	37
199.72	3.36	angry_females	n/a	1	38
206.13	3.35	neutral_females	n/a	0	39
210.55	3.35	neutral_females	n/a	0	40
216.46	3.35	neutral_females	n/a	0	41
221.37	3.36	happy_females	n/a	1	42
227.28	3.35	happy_males	n/a	1	43
231.2	3.35	neutral_females	n/a	0	44
236.12	3.35	angry_females	1.6354	0	45
240.04	3.35	neutral_females	1.8352	0	46
246.95	3.35	neutral_females	n/a	1	47
252.38	3.36	scrambled	n/a	1	48
258.79	3.35	angry_males	n/a	1	49
263.21	3.35	happy_males	n/a	1	50
270.12	3.35	angry_males	n/a	0	51
277.03	3.36	scrambled	n/a	0	52
280.97	3.36	scrambled	n/a	0	53
286.4	3.35	angry_males	n/a	0	54
291.32	3.35	happy_males	1.9667	0	55
297.72	3.35	happy_females	n/a	0	56
301.64	3.35	angry_females	n/a	0	57
307.57	3.34	scrambled	n/a	0	58
314.46	3.36	happy_females	n/a	0	59
321.39	3.35	scrambled	n/a	1	60
326.31	3.35	neutral_females	n/a	1	61
332.23	3.35	scrambled	n/a	0	62
338.14	3.35	angry_males	n/a	1	63
343.04	3.35	neutral_females	n/a	0	64
348.46	3.35	happy_males	n/a	1	65
352.88	3.35	angry_females	n/a	0	66
357.3	3.35	angry_males	n/a	0	67
363.7	3.36	happy_females	n/a	1	68
368.63	3.35	angry_females	n/a	0	69
372.53	3.35	angry_males	n/a	1	70
376.97	3.35	scrambled	n/a	0	71
382.87	3.35	happy_males	n/a	0	72
389.27	3.36	happy_females	n/a	1	73
393.71	3.36	scrambled	n/a	0	74
399.13	3.36	angry_females	n/a	0	75
404.06	3.35	happy_males	n/a	1	76
408.47	3.36	happy_females	n/a	0	77
415.38	3.35	neutral_females	n/a	1	78
420.78	3.36	neutral_females	n/a	1	79
425.21	3.35	neutral_females	n/a	1	80
431.11	3.35	angry_males	n/a	1	81
436.53	3.35	angry_males	n/a	1	82
442.94	3.35	happy_males	n/a	1	83
446.86	3.35	angry_males	n/a	0	84
452.76	3.35	neutral_females	n/a	1	85
459.17	3.35	angry_males	n/a	0	86
463.59	3.35	angry_females	n/a	1	87
469.99	3.35	angry_females	n/a	1	88
475.92	3.35	scrambled	n/a	0	89
479.83	3.35	angry_females	1.2338	0	90
485.25	3.35	angry_females	n/a	1	91
489.66	3.35	happy_females	n/a	1	92
493.56	3.35	happy_males	n/a	0	93
499.98	3.35	scrambled	0.6636	0	94
506.89	3.35	neutral_females	n/a	1	95
511.81	3.35	angry_females	n/a	1	96
515.73	3.35	angry_females	n/a	0	97
519.65	3.35	happy_females	n/a	0	98
526.55	3.36	happy_females	n/a	1	99
533.48	3.35	scrambled	n/a	0	100
539.88	3.35	angry_females	n/a	0	101
546.31	3.34	scrambled	n/a	1	102
553.21	3.35	neutral_females	n/a	1	103
559.11	3.35	happy_females	n/a	0	104
563.53	3.35	angry_females	n/a	0	105
567.95	3.36	happy_males	n/a	1	106
572.37	3.36	happy_males	n/a	0	107
578.28	3.35	happy_males	n/a	0	108
