onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0296	3.3564	happy_females	n/a	1	1
4.4703	3.3525	scrambled	n/a	1	2
9.3892	3.3538	angry_females	n/a	1	3
15.31	3.355	scrambled	n/a	0	4
19.23	3.354	angry_females	n/a	0	5
25.635	3.353	angry_females	n/a	1	6
32.545	3.35	angry_males	n/a	1	7
38.946	3.354	neutral_females	n/a	0	8
43.384	3.353	scrambled	n/a	1	9
49.286	3.354	happy_females	n/a	1	10
55.693	3.353	happy_males	n/a	0	11
61.098	3.352	angry_females	n/a	0	12
66.502	3.353	happy_males	n/a	0	13
72.906	3.354	happy_males	n/a	0	14
78.815	3.348	angry_males	n/a	0	15
84.719	3.35	angry_males	n/a	0	16
89.64	3.349	angry_males	n/a	0	17
96.039	3.355	happy_females	n/a	1	18
101.44	3.36	happy_females	n/a	0	19
106.37	3.35	neutral_females	n/a	1	20
111.77	3.35	happy_females	n/a	0	21
118.17	3.36	happy_females	n/a	1	22
123.58	3.35	angry_females	n/a	1	23
130.49	3.35	angry_males	n/a	1	24
135.89	3.35	angry_males	n/a	1	25
142.8	3.35	angry_males	n/a	1	26
148.71	3.36	scrambled	n/a	0	27
154.12	3.35	neutral_females	n/a	1	28
161.03	3.35	neutral_females	n/a	0	29
166.43	3.35	angry_females	n/a	1	30
172.83	3.36	angry_females	n/a	0	31
178.74	3.35	happy_females	n/a	0	32
185.14	3.36	neutral_females	n/a	0	33
190.55	3.35	angry_males	n/a	1	34
197.45	3.36	happy_females	n/a	1	35
204.36	3.35	angry_females	n/a	0	36
208.78	3.35	neutral_females	n/a	1	37
214.68	3.36	neutral_females	n/a	1	38
220.59	3.35	happy_males	n/a	1	39
227.49	3.36	happy_males	n/a	0	40
233.92	3.35	scrambled	n/a	1	41
239.82	3.35	happy_males	n/a	1	42
245.23	3.35	happy_males	n/a	0	43
249.14	3.36	happy_females	n/a	0	44
256.05	3.35	happy_females	n/a	0	45
261.47	3.35	scrambled	n/a	0	46
265.39	3.35	happy_females	n/a	1	47
269.33	3.35	scrambled	n/a	1	48
273.75	3.35	happy_females	n/a	0	49
278.19	3.35	scrambled	n/a	0	50
283.11	3.35	angry_males	n/a	0	51
290.01	3.35	angry_females	n/a	1	52
293.93	3.35	angry_males	n/a	1	53
300.84	3.35	neutral_females	n/a	0	54
305.76	3.35	neutral_females	n/a	0	55
309.68	3.35	happy_males	n/a	0	56
316.08	3.35	angry_females	n/a	0	57
321.0	3.35	angry_females	n/a	0	58
325.93	3.34	angry_males	n/a	1	59
330.85	3.34	angry_males	n/a	1	60
337.77	3.35	scrambled	n/a	1	61
342.19	3.35	angry_males	n/a	0	62
347.59	3.35	happy_males	n/a	1	63
351.49	3.35	angry_females	n/a	0	64
355.91	3.35	happy_males	n/a	1	65
360.33	3.35	neutral_females	n/a	0	66
366.24	3.35	happy_males	n/a	0	67
372.16	3.35	scrambled	n/a	1	68
377.57	3.34	angry_males	n/a	0	69
383.47	3.35	angry_females	n/a	1	70
388.39	3.35	neutral_females	n/a	1	71
392.81	3.35	happy_males	n/a	0	72
399.72	3.35	angry_males	n/a	1	73
406.12	3.35	neutral_females	n/a	0	74
411.04	3.35	angry_males	n/a	0	75
414.96	3.35	neutral_females	n/a	0	76
419.38	3.35	angry_males	n/a	1	77
426.28	3.36	neutral_females	n/a	1	78
433.21	3.35	scrambled	n/a	1	79
439.61	3.35	neutral_females	n/a	0	80
444.55	3.35	scrambled	n/a	1	81
448.47	3.35	angry_females	n/a	1	82
454.37	3.35	angry_females	n/a	1	83
458.29	3.35	angry_females	n/a	1	84
463.7	3.35	angry_females	n/a	0	85
468.62	3.35	happy_males	n/a	0	86
473.54	3.35	angry_females	n/a	1	87
477.46	3.35	neutral_females	n/a	1	88
481.89	3.36	scrambled	n/a	1	89
486.32	3.35	happy_males	n/a	1	90
491.22	3.35	happy_females	n/a	1	91
496.65	3.34	scrambled	n/a	0	92
500.58	3.35	scrambled	n/a	0	93
507.0	3.35	scrambled	n/a	1	94
512.9	3.35	happy_males	n/a	0	95
516.81	3.35	neutral_females	n/a	0	96
520.73	3.35	happy_males	n/a	1	97
525.65	3.35	angry_females	n/a	1	98
531.56	3.34	angry_males	n/a	0	99
535.97	3.35	neutral_females	n/a	1	100
542.89	3.35	scrambled	n/a	0	101
549.3	3.35	neutral_females	n/a	0	102
555.7	3.35	happy_females	n/a	0	103
559.64	3.35	scrambled	n/a	0	104
564.06	3.35	angry_males	n/a	1	105
568.48	3.35	happy_males	n/a	0	106
573.38	3.35	happy_females	n/a	0	107
577.8	3.35	happy_females	n/a	1	108
