onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0511	3.3516	happy_females	n/a	1	1
6.9618	3.3462	angry_males	n/a	1	2
11.873	3.355	happy_females	n/a	1	3
16.796	3.353	happy_males	n/a	1	4
22.201	3.353	angry_females	n/a	1	5
27.118	3.355	happy_females	n/a	0	6
31.523	3.355	happy_females	n/a	0	7
37.93	3.353	happy_males	n/a	0	8
41.873	3.346	scrambled	n/a	1	9
47.272	3.352	happy_males	n/a	0	10
54.179	3.349	angry_males	n/a	1	11
58.093	3.356	happy_females	n/a	1	12
62.516	3.353	happy_males	n/a	0	13
68.44	3.35	scrambled	n/a	0	14
73.358	3.353	neutral_females	n/a	0	15
80.263	3.352	happy_males	n/a	1	16
84.684	3.353	happy_males	n/a	1	17
91.106	3.351	scrambled	n/a	0	18
97.51	3.35	angry_females	n/a	1	19
104.42	3.35	angry_females	n/a	0	20
108.84	3.35	happy_males	n/a	0	21
113.26	3.35	angry_females	n/a	1	22
119.68	3.35	scrambled	n/a	0	23
124.6	3.35	angry_females	n/a	0	24
131.0	3.36	neutral_females	n/a	1	25
136.93	3.35	scrambled	n/a	1	26
140.85	3.35	angry_males	n/a	1	27
145.77	3.35	angry_females	n/a	1	28
150.69	3.35	happy_males	n/a	1	29
155.6	3.36	happy_females	n/a	1	30
161.51	3.35	happy_females	n/a	0	31
165.93	3.35	angry_females	n/a	1	32
169.87	3.35	scrambled	n/a	1	33
174.79	3.35	neutral_females	n/a	0	34
178.71	3.35	angry_males	n/a	0	35
184.63	3.35	scrambled	n/a	0	36
188.55	3.35	angry_females	n/a	1	37
194.46	3.35	happy_males	n/a	1	38
200.36	3.35	happy_females	n/a	0	39
205.78	3.35	scrambled	n/a	1	40
210.7	3.35	neutral_females	n/a	1	41
214.64	3.35	scrambled	n/a	0	42
220.54	3.35	happy_males	n/a	0	43
224.96	3.35	angry_females	2.0331	1	44
230.37	3.35	neutral_females	n/a	1	45
237.28	3.34	angry_males	n/a	0	46
244.18	3.35	happy_males	n/a	0	47
248.12	3.35	scrambled	n/a	0	48
252.55	3.35	scrambled	n/a	1	49
258.96	3.35	neutral_females	n/a	0	50
265.86	3.35	happy_females	n/a	0	51
272.27	3.35	angry_males	n/a	1	52
277.67	3.35	neutral_females	n/a	0	53
284.6	3.35	scrambled	n/a	1	54
289.51	3.36	angry_females	n/a	0	55
294.92	3.35	angry_males	n/a	0	56
301.82	3.35	happy_males	n/a	0	57
305.74	3.35	angry_females	n/a	0	58
312.15	3.35	angry_males	n/a	0	59
318.55	3.36	happy_males	n/a	1	60
325.48	3.35	scrambled	n/a	0	61
332.38	3.35	neutral_females	n/a	0	62
337.79	3.35	neutral_females	n/a	1	63
342.21	3.35	happy_males	n/a	1	64
349.11	3.35	happy_males	n/a	1	65
353.53	3.35	angry_females	n/a	0	66
357.45	3.35	angry_females	n/a	0	67
361.87	3.35	neutral_females	n/a	0	68
368.78	3.35	neutral_females	n/a	0	69
375.68	3.35	happy_females	n/a	0	70
381.09	3.35	happy_males	n/a	1	71
387.49	3.35	neutral_females	n/a	1	72
391.41	3.35	neutral_females	n/a	1	73
396.33	3.35	neutral_females	n/a	0	74
400.25	3.35	happy_females	n/a	1	75
406.66	3.35	angry_females	n/a	1	76
412.06	3.35	neutral_females	n/a	0	77
417.97	3.35	angry_females	n/a	0	78
423.38	3.34	angry_males	n/a	1	79
428.3	3.34	angry_males	n/a	1	80
433.71	3.35	scrambled	n/a	0	81
440.12	3.35	happy_males	n/a	0	82
445.04	3.35	happy_females	n/a	0	83
450.44	3.35	angry_females	n/a	0	84
454.37	3.34	angry_males	n/a	0	85
460.27	3.35	angry_males	n/a	0	86
466.18	3.34	angry_males	n/a	0	87
470.1	3.34	angry_males	n/a	1	88
474.51	3.35	neutral_females	n/a	1	89
478.93	3.35	happy_females	n/a	0	90
484.34	3.35	happy_females	n/a	1	91
488.76	3.35	angry_males	n/a	1	92
494.66	3.35	angry_females	n/a	1	93
498.58	3.35	neutral_females	n/a	1	94
503.02	3.35	scrambled	n/a	1	95
509.42	3.35	happy_males	n/a	1	96
513.34	3.35	happy_females	n/a	0	97
519.26	3.35	happy_males	n/a	1	98
525.17	3.35	angry_males	n/a	0	99
531.58	3.35	happy_males	n/a	1	100
536.98	3.35	angry_males	n/a	1	101
541.9	3.35	angry_males	2.5288	1	102
547.81	3.36	angry_males	n/a	1	103
554.24	3.35	scrambled	n/a	0	104
558.68	3.35	scrambled	n/a	0	105
564.09	3.36	angry_males	n/a	0	106
569.02	3.35	happy_females	n/a	0	107
574.95	3.34	scrambled	n/a	1	108
