onset	duration	trial_type	response_time	response_accuracy	trial_no
0.154	3.3488	angry_males	n/a	1	1
5.5643	3.3594	happy_males	n/a	1	2
12.474	3.355	happy_females	n/a	1	3
19.379	3.356	happy_females	n/a	0	4
23.293	3.345	angry_males	n/a	1	5
28.692	3.35	angry_males	n/a	1	6
34.117	3.346	scrambled	n/a	0	7
39.013	3.354	angry_females	n/a	0	8
43.933	3.354	scrambled	0.7361	0	9
50.339	3.353	neutral_females	n/a	0	10
57.245	3.353	happy_males	n/a	1	11
62.649	3.353	happy_males	n/a	0	12
66.553	3.352	happy_males	n/a	0	13
71.478	3.348	scrambled	n/a	1	14
75.879	3.35	angry_males	n/a	1	15
82.282	3.352	neutral_females	n/a	1	16
86.682	3.355	happy_females	n/a	1	17
91.088	3.353	neutral_females	n/a	0	18
96.496	3.349	angry_males	n/a	1	19
101.89	3.36	happy_females	n/a	0	20
107.31	3.34	angry_males	n/a	1	21
112.2	3.36	angry_females	n/a	1	22
117.61	3.35	angry_females	n/a	1	23
122.51	3.36	neutral_females	n/a	1	24
128.42	3.35	angry_females	n/a	1	25
134.82	3.36	angry_females	n/a	0	26
140.73	3.35	happy_females	n/a	0	27
145.65	3.35	scrambled	n/a	1	28
150.56	3.34	angry_males	n/a	1	29
157.47	3.36	scrambled	n/a	1	30
163.38	3.35	angry_males	n/a	0	31
167.28	3.35	neutral_females	n/a	1	32
172.19	3.35	happy_males	n/a	1	33
176.09	3.35	happy_males	n/a	1	34
182.49	3.36	neutral_females	n/a	0	35
188.42	3.35	scrambled	n/a	0	36
192.32	3.35	neutral_females	n/a	0	37
199.22	3.36	angry_females	n/a	1	38
205.63	3.35	neutral_females	n/a	0	39
210.03	3.35	neutral_females	n/a	0	40
215.94	3.35	neutral_females	n/a	0	41
220.84	3.35	happy_females	n/a	1	42
226.75	3.35	happy_males	n/a	1	43
230.65	3.35	neutral_females	n/a	0	44
235.55	3.35	angry_females	n/a	0	45
239.46	3.35	neutral_females	n/a	0	46
246.36	3.35	neutral_females	n/a	1	47
251.78	3.35	scrambled	n/a	1	48
258.19	3.35	angry_males	n/a	1	49
262.59	3.35	happy_males	n/a	1	50
269.5	3.35	angry_males	n/a	0	51
276.42	3.35	scrambled	n/a	0	52
280.34	3.35	scrambled	n/a	0	53
285.75	3.34	angry_males	n/a	0	54
290.65	3.35	happy_males	n/a	0	55
297.05	3.35	happy_females	n/a	0	56
300.96	3.35	angry_females	n/a	0	57
306.88	3.35	scrambled	n/a	0	58
313.78	3.35	happy_females	n/a	0	59
320.71	3.35	scrambled	n/a	1	60
325.61	3.35	neutral_females	n/a	1	61
331.53	3.35	scrambled	n/a	0	62
337.44	3.34	angry_males	1.6638	1	63
342.34	3.35	neutral_females	n/a	0	64
347.74	3.35	happy_males	n/a	1	65
352.14	3.36	angry_females	n/a	0	66
356.55	3.35	angry_males	n/a	0	67
362.95	3.36	happy_females	n/a	1	68
367.86	3.35	angry_females	n/a	0	69
371.77	3.34	angry_males	n/a	1	70
376.18	3.35	scrambled	n/a	0	71
382.09	3.35	happy_males	n/a	0	72
388.49	3.35	happy_females	n/a	1	73
392.91	3.35	scrambled	n/a	0	74
398.31	3.36	angry_females	n/a	0	75
403.22	3.35	happy_males	n/a	1	76
407.62	3.35	happy_females	n/a	0	77
414.53	3.35	neutral_females	n/a	1	78
419.93	3.35	neutral_females	n/a	1	79
424.34	3.35	neutral_females	n/a	1	80
430.24	3.35	angry_males	1.6633	1	81
435.65	3.35	angry_males	n/a	1	82
442.05	3.35	happy_males	n/a	1	83
445.96	3.34	angry_males	n/a	0	84
451.86	3.35	neutral_females	n/a	1	85
458.27	3.34	angry_males	n/a	0	86
462.67	3.35	angry_females	n/a	1	87
469.07	3.35	angry_females	n/a	1	88
475.0	3.34	scrambled	n/a	0	89
478.9	3.35	angry_females	n/a	0	90
484.3	3.35	angry_females	n/a	1	91
488.7	3.35	happy_females	n/a	1	92
492.61	3.35	happy_males	n/a	0	93
499.03	3.35	scrambled	n/a	0	94
505.93	3.35	neutral_females	n/a	1	95
510.84	3.35	angry_females	n/a	1	96
514.74	3.35	angry_females	n/a	0	97
518.64	3.35	happy_females	n/a	0	98
525.55	3.35	happy_females	n/a	1	99
532.48	3.34	scrambled	n/a	0	100
538.88	3.35	angry_females	n/a	0	101
545.3	3.35	scrambled	n/a	1	102
552.2	3.35	neutral_females	n/a	1	103
558.11	3.35	happy_females	n/a	0	104
562.51	3.35	angry_females	n/a	0	105
566.92	3.35	happy_males	n/a	1	106
571.32	3.35	happy_males	n/a	0	107
577.22	3.35	happy_males	n/a	0	108
