onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0806	3.3555	scrambled	n/a	0	1
3.9967	3.3591	angry_females	n/a	1	2
9.4112	3.3488	angry_males	n/a	0	3
14.815	3.349	angry_males	n/a	1	4
20.216	3.353	angry_females	n/a	0	5
24.118	3.354	happy_females	n/a	0	6
30.522	3.355	happy_females	n/a	1	7
36.429	3.352	neutral_females	n/a	0	8
42.332	3.354	happy_females	n/a	1	9
47.238	3.352	happy_males	n/a	1	10
53.16	3.351	scrambled	n/a	1	11
58.084	3.348	scrambled	n/a	1	12
61.988	3.347	angry_males	n/a	1	13
65.891	3.347	angry_males	n/a	1	14
72.291	3.352	neutral_females	n/a	1	15
78.694	3.354	happy_females	n/a	1	16
83.601	3.351	neutral_females	n/a	0	17
88.502	3.354	happy_females	n/a	1	18
93.909	3.351	happy_males	n/a	0	19
98.813	3.347	angry_females	n/a	1	20
104.78	3.36	scrambled	n/a	0	21
111.69	3.35	happy_females	n/a	1	22
117.11	3.35	scrambled	n/a	1	23
122.01	3.36	angry_females	n/a	0	24
126.42	3.35	happy_males	n/a	1	25
130.32	3.35	happy_males	n/a	0	26
134.73	3.35	angry_males	n/a	0	27
140.63	3.35	neutral_females	n/a	0	28
145.54	3.34	angry_males	n/a	1	29
150.43	3.36	happy_females	n/a	0	30
157.34	3.35	angry_females	n/a	1	31
161.26	3.35	scrambled	n/a	0	32
167.67	3.35	angry_females	n/a	0	33
171.57	3.35	angry_females	n/a	0	34
176.49	3.35	scrambled	n/a	1	35
182.89	3.36	happy_females	n/a	1	36
189.8	3.35	happy_females	2.5369	1	37
196.71	3.35	angry_females	n/a	0	38
201.11	3.35	angry_males	n/a	0	39
206.03	3.35	scrambled	n/a	0	40
212.94	3.35	neutral_females	2.1992	1	41
219.35	3.34	angry_males	n/a	1	42
224.75	3.35	happy_males	n/a	1	43
229.65	3.35	happy_males	2.8678	1	44
235.05	3.36	neutral_females	n/a	1	45
241.46	3.35	angry_females	n/a	1	46
245.37	3.34	angry_males	n/a	0	47
249.77	3.35	angry_females	n/a	0	48
255.17	3.35	angry_males	n/a	0	49
261.57	3.36	happy_females	n/a	0	50
265.48	3.35	angry_males	n/a	0	51
272.38	3.35	angry_females	n/a	1	52
276.81	3.34	scrambled	n/a	0	53
283.71	3.35	happy_females	n/a	0	54
289.11	3.35	angry_females	n/a	1	55
294.52	3.35	happy_males	n/a	1	56
301.42	3.35	happy_females	n/a	0	57
307.35	3.35	scrambled	n/a	1	58
311.27	3.35	scrambled	n/a	0	59
318.17	3.35	angry_males	n/a	1	60
322.57	3.35	neutral_females	n/a	1	61
327.98	3.35	happy_males	n/a	0	62
334.39	3.34	angry_males	n/a	1	63
338.79	3.35	angry_males	n/a	1	64
344.21	3.35	scrambled	n/a	0	65
350.61	3.35	angry_females	n/a	0	66
356.52	3.35	angry_females	n/a	1	67
362.42	3.35	happy_males	n/a	1	68
368.83	3.35	happy_females	n/a	1	69
374.23	3.35	angry_females	n/a	0	70
378.14	3.34	happy_males	n/a	1	71
383.04	3.35	neutral_females	n/a	0	72
389.94	3.35	angry_females	n/a	1	73
395.85	3.35	angry_females	n/a	0	74
401.76	3.34	angry_males	n/a	0	75
406.66	3.35	neutral_females	n/a	1	76
411.56	3.35	happy_females	n/a	0	77
415.47	3.34	angry_females	n/a	1	78
422.37	3.35	angry_males	n/a	0	79
428.78	3.34	happy_males	n/a	0	80
435.7	3.35	scrambled	n/a	1	81
440.12	3.35	scrambled	n/a	1	82
446.52	3.35	neutral_females	n/a	0	83
450.92	3.36	happy_females	n/a	1	84
455.83	3.35	happy_females	n/a	0	85
462.74	3.35	angry_females	n/a	0	86
467.64	3.35	happy_females	n/a	0	87
474.55	3.34	angry_males	n/a	0	88
478.97	3.34	scrambled	n/a	0	89
484.87	3.35	happy_males	n/a	0	90
489.27	3.35	neutral_females	n/a	1	91
494.68	3.35	neutral_females	n/a	0	92
501.58	3.35	happy_males	n/a	1	93
505.99	3.35	happy_males	n/a	0	94
512.41	3.35	scrambled	n/a	1	95
516.81	3.35	neutral_females	n/a	0	96
521.22	3.34	neutral_females	n/a	1	97
527.12	3.35	neutral_females	n/a	1	98
533.03	3.34	happy_males	n/a	0	99
537.43	3.35	angry_females	n/a	0	100
541.35	3.35	scrambled	n/a	0	101
547.28	3.36	scrambled	n/a	0	102
551.19	3.35	happy_females	n/a	1	103
557.6	3.34	angry_males	n/a	1	104
563.5	3.35	angry_males	n/a	0	105
567.9	3.35	happy_females	n/a	0	106
571.81	3.34	neutral_females	n/a	1	107
575.71	3.35	neutral_females	n/a	1	108
