onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0322	3.3538	neutral_females	n/a	1	1
3.9704	3.3511	scrambled	1.9338	0	2
8.8899	3.3531	neutral_females	n/a	1	3
14.295	3.352	happy_males	n/a	1	4
18.229	3.355	scrambled	n/a	1	5
24.154	3.351	scrambled	n/a	1	6
28.089	3.353	scrambled	n/a	0	7
32.008	3.353	happy_males	n/a	0	8
38.914	3.353	neutral_females	n/a	0	9
42.834	3.353	happy_males	n/a	1	10
47.257	3.35	angry_males	n/a	0	11
51.177	3.35	angry_males	n/a	1	12
57.576	3.356	happy_females	n/a	1	13
61.517	3.351	scrambled	n/a	0	14
66.439	3.349	angry_males	n/a	0	15
71.841	3.352	angry_females	n/a	0	16
78.745	3.354	angry_females	n/a	1	17
83.164	3.355	happy_females	n/a	1	18
87.086	3.353	neutral_females	n/a	0	19
93.491	3.352	neutral_females	n/a	0	20
99.9	3.35	angry_males	n/a	0	21
104.82	3.35	neutral_females	2.8685	0	22
111.72	3.35	angry_females	n/a	0	23
118.63	3.35	happy_females	n/a	0	24
124.53	3.36	neutral_females	n/a	0	25
129.94	3.35	neutral_females	n/a	1	26
136.84	3.35	neutral_females	n/a	1	27
142.77	3.35	scrambled	n/a	1	28
147.68	3.36	happy_males	n/a	1	29
154.59	3.35	angry_females	n/a	0	30
160.0	3.35	angry_females	n/a	1	31
166.4	3.35	happy_females	n/a	0	32
170.82	3.35	angry_males	n/a	1	33
175.24	3.35	angry_females	n/a	1	34
180.65	3.35	happy_males	n/a	1	35
186.55	3.35	angry_males	n/a	0	36
192.45	3.35	angry_females	n/a	1	37
198.37	3.36	scrambled	n/a	0	38
204.28	3.35	neutral_females	n/a	0	39
209.2	3.35	angry_females	n/a	1	40
216.1	3.36	happy_females	n/a	1	41
222.03	3.35	scrambled	n/a	0	42
226.45	3.35	neutral_females	n/a	0	43
230.87	3.35	angry_females	n/a	1	44
235.79	3.35	angry_females	n/a	0	45
242.19	3.36	happy_females	n/a	1	46
247.6	3.35	angry_males	n/a	1	47
254.0	3.35	happy_females	n/a	0	48
260.91	3.35	angry_males	n/a	0	49
266.81	3.35	happy_females	n/a	0	50
273.23	3.36	scrambled	n/a	1	51
277.65	3.36	happy_females	n/a	1	52
282.08	3.35	angry_females	n/a	1	53
288.98	3.35	neutral_females	1.7996	0	54
295.39	3.35	neutral_females	n/a	1	55
299.31	3.35	angry_males	n/a	0	56
303.73	3.35	happy_males	n/a	0	57
307.65	3.35	angry_females	n/a	1	58
312.06	3.36	happy_females	n/a	0	59
316.99	3.35	scrambled	n/a	0	60
322.91	3.35	scrambled	n/a	0	61
327.33	3.35	happy_males	n/a	1	62
334.24	3.35	angry_males	n/a	0	63
340.14	3.35	angry_males	n/a	1	64
346.04	3.35	angry_females	n/a	1	65
351.45	3.35	happy_females	1.6671	0	66
356.37	3.35	happy_males	n/a	1	67
361.29	3.35	happy_females	n/a	0	68
367.2	3.34	angry_males	n/a	0	69
371.61	3.36	neutral_females	3.0666	0	70
376.54	3.35	angry_males	n/a	0	71
381.94	3.35	happy_females	n/a	1	72
388.35	3.34	angry_males	n/a	1	73
395.25	3.35	happy_males	n/a	1	74
400.67	3.35	scrambled	n/a	1	75
406.58	3.35	angry_males	n/a	0	76
413.48	3.35	neutral_females	n/a	0	77
418.4	3.35	neutral_females	n/a	0	78
422.82	3.35	happy_males	n/a	0	79
426.75	3.34	angry_males	n/a	0	80
432.15	3.35	angry_females	n/a	1	81
436.08	3.35	scrambled	n/a	1	82
442.49	3.35	angry_males	n/a	1	83
446.41	3.35	angry_females	n/a	0	84
451.81	3.35	happy_males	n/a	1	85
457.72	3.35	angry_males	n/a	1	86
462.15	3.35	scrambled	2.6649	1	87
469.08	3.34	scrambled	n/a	1	88
474.0	3.35	neutral_females	n/a	1	89
478.92	3.35	neutral_females	n/a	0	90
483.86	3.34	scrambled	n/a	1	91
489.28	3.35	scrambled	n/a	1	92
493.19	3.36	angry_females	n/a	1	93
500.1	3.35	happy_males	n/a	0	94
504.52	3.35	happy_males	n/a	0	95
510.93	3.35	neutral_females	n/a	0	96
516.33	3.35	angry_females	n/a	0	97
521.74	3.34	happy_males	n/a	0	98
528.14	3.35	angry_females	n/a	1	99
534.55	3.34	angry_males	n/a	1	100
538.96	3.35	happy_females	n/a	0	101
542.89	3.34	happy_males	n/a	0	102
549.29	3.35	angry_females	n/a	0	103
554.71	3.35	scrambled	n/a	1	104
558.63	3.35	angry_males	n/a	1	105
565.54	3.35	neutral_females	n/a	1	106
570.45	3.36	happy_females	n/a	0	107
575.38	3.35	happy_females	n/a	1	108
