onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0639	3.3555	angry_males	n/a	1	1
4.4827	3.3568	angry_males	n/a	1	2
8.8907	3.3523	happy_males	n/a	0	3
15.799	3.349	angry_males	n/a	1	4
19.698	3.354	happy_females	n/a	1	5
25.107	3.349	angry_males	n/a	0	6
29.008	3.351	happy_males	n/a	0	7
34.411	3.352	neutral_females	n/a	0	8
41.314	3.355	happy_females	n/a	1	9
47.746	3.344	scrambled	n/a	1	10
53.146	3.349	angry_males	n/a	1	11
60.048	3.352	neutral_females	n/a	0	12
65.473	3.348	scrambled	n/a	1	13
71.875	3.351	angry_females	n/a	1	14
75.793	3.353	scrambled	n/a	0	15
82.7	3.351	happy_males	n/a	0	16
87.103	3.352	angry_females	n/a	0	17
92.01	3.349	angry_males	n/a	1	18
97.411	3.349	happy_males	n/a	1	19
102.32	3.35	angry_males	n/a	1	20
107.22	3.35	happy_males	n/a	1	21
114.12	3.36	neutral_females	n/a	1	22
118.03	3.35	neutral_females	n/a	1	23
122.93	3.35	neutral_females	n/a	1	24
129.34	3.35	angry_females	n/a	1	25
133.24	3.35	happy_females	n/a	1	26
137.64	3.35	angry_females	n/a	1	27
142.55	3.35	neutral_females	n/a	0	28
146.45	3.35	angry_males	n/a	1	29
150.85	3.36	angry_females	n/a	1	30
156.26	3.35	angry_males	n/a	0	31
162.66	3.35	happy_males	n/a	0	32
168.57	3.35	happy_males	2.969	0	33
174.47	3.35	happy_females	n/a	0	34
180.38	3.35	angry_males	n/a	1	35
187.3	3.35	scrambled	n/a	1	36
191.7	3.35	happy_males	n/a	0	37
197.61	3.35	happy_females	n/a	1	38
204.51	3.35	happy_males	n/a	0	39
208.92	3.35	angry_females	n/a	0	40
213.82	3.35	happy_males	n/a	1	41
217.73	3.34	angry_males	n/a	1	42
223.13	3.35	angry_females	n/a	0	43
227.53	3.35	angry_females	n/a	1	44
232.94	3.35	angry_males	n/a	1	45
236.84	3.35	neutral_females	n/a	1	46
240.74	3.35	happy_males	n/a	0	47
245.66	3.35	scrambled	n/a	0	48
249.59	3.34	scrambled	n/a	1	49
256.01	3.34	scrambled	n/a	1	50
261.41	3.35	neutral_females	n/a	1	51
267.81	3.35	happy_males	n/a	1	52
274.24	3.35	scrambled	n/a	1	53
278.15	3.36	scrambled	n/a	0	54
282.56	3.35	happy_males	n/a	1	55
286.96	3.35	happy_males	n/a	1	56
292.88	3.35	scrambled	n/a	0	57
298.79	3.35	neutral_females	n/a	0	58
305.69	3.35	neutral_females	n/a	0	59
312.1	3.35	angry_males	n/a	0	60
316.0	3.35	neutral_females	n/a	0	61
320.91	3.35	angry_females	1.5635	1	62
325.81	3.35	neutral_females	n/a	0	63
332.71	3.36	happy_females	n/a	0	64
339.64	3.35	scrambled	n/a	1	65
346.04	3.35	angry_females	n/a	1	66
351.45	3.35	angry_females	n/a	1	67
355.35	3.35	happy_males	n/a	0	68
361.75	3.36	angry_females	n/a	1	69
366.16	3.35	angry_males	n/a	0	70
370.07	3.34	angry_males	n/a	0	71
374.97	3.35	neutral_females	n/a	1	72
379.37	3.35	happy_males	n/a	1	73
383.77	3.35	angry_females	n/a	0	74
390.18	3.38	angry_males	n/a	0	75
395.62	3.35	angry_females	n/a	0	76
400.55	3.35	happy_males	2.3672	0	77
405.97	3.37	scrambled	n/a	0	78
412.41	3.35	scrambled	n/a	0	79
418.33	3.37	scrambled	n/a	0	80
422.75	3.35	angry_females	n/a	1	81
428.66	3.36	neutral_females	n/a	0	82
435.1	3.36	scrambled	n/a	0	83
442.02	3.35	happy_females	n/a	1	84
448.42	3.35	angry_females	n/a	0	85
454.33	3.36	happy_females	n/a	1	86
460.25	3.35	neutral_females	n/a	0	87
465.65	3.35	neutral_females	n/a	1	88
472.58	3.35	scrambled	n/a	0	89
477.48	3.38	happy_females	n/a	0	90
482.42	3.35	happy_females	n/a	0	91
488.34	3.35	scrambled	n/a	1	92
492.24	3.35	angry_females	n/a	0	93
497.64	3.36	happy_females	n/a	0	94
502.55	3.35	happy_males	n/a	0	95
507.45	3.35	angry_females	n/a	1	96
511.36	3.35	angry_females	n/a	1	97
516.27	3.34	angry_males	n/a	0	98
522.17	3.35	neutral_females	n/a	1	99
529.07	3.35	happy_males	n/a	0	100
535.48	3.35	neutral_females	n/a	0	101
539.88	3.35	happy_females	n/a	0	102
545.79	3.34	angry_males	n/a	0	103
551.21	3.34	scrambled	n/a	1	104
557.11	3.35	happy_females	n/a	0	105
564.01	3.35	happy_females	n/a	0	106
570.92	3.35	neutral_females	n/a	1	107
576.83	3.34	angry_females	n/a	1	108
