onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0795	3.3567	scrambled	n/a	0	1
3.9964	3.3595	angry_females	n/a	1	2
9.4109	3.3501	angry_males	n/a	0	3
14.816	3.348	angry_males	n/a	1	4
20.216	3.354	angry_females	n/a	0	5
24.133	3.356	happy_females	n/a	0	6
30.538	3.357	happy_females	n/a	1	7
36.446	3.352	neutral_females	n/a	0	8
42.349	3.354	happy_females	n/a	1	9
47.271	3.352	happy_males	n/a	1	10
53.194	3.351	scrambled	n/a	1	11
58.118	3.348	scrambled	n/a	1	12
62.036	3.35	angry_males	n/a	1	13
65.956	3.35	angry_males	n/a	1	14
72.357	3.354	neutral_females	n/a	1	15
78.76	3.356	happy_females	n/a	1	16
83.683	3.353	neutral_females	n/a	0	17
88.601	3.355	happy_females	n/a	1	18
94.008	3.352	happy_males	n/a	0	19
98.911	3.349	angry_females	n/a	1	20
104.83	3.36	scrambled	n/a	0	21
111.74	3.35	happy_females	n/a	1	22
117.16	3.35	scrambled	n/a	1	23
122.06	3.36	angry_females	1.5016	0	24
126.48	3.36	happy_males	n/a	1	25
130.4	3.36	happy_males	n/a	0	26
134.83	3.35	angry_males	n/a	0	27
140.73	3.35	neutral_females	n/a	0	28
145.65	3.35	angry_males	n/a	1	29
150.57	3.35	happy_females	n/a	0	30
157.47	3.36	angry_females	n/a	1	31
161.41	3.35	scrambled	n/a	0	32
167.82	3.35	angry_females	n/a	0	33
171.74	3.35	angry_females	n/a	0	34
176.67	3.36	scrambled	n/a	1	35
183.08	3.35	happy_females	n/a	1	36
189.98	3.36	happy_females	n/a	1	37
196.89	3.35	angry_females	n/a	0	38
201.31	3.35	angry_males	n/a	0	39
206.25	3.35	scrambled	n/a	0	40
213.15	3.35	neutral_females	n/a	1	41
219.56	3.35	angry_males	n/a	1	42
224.96	3.35	happy_males	n/a	1	43
229.87	3.35	happy_males	n/a	1	44
235.27	3.35	neutral_females	n/a	1	45
241.67	3.36	angry_females	1.3007	1	46
245.6	3.35	angry_males	n/a	0	47
250.01	3.36	angry_females	n/a	0	48
255.42	3.35	angry_males	n/a	0	49
261.82	3.36	happy_females	n/a	0	50
265.75	3.35	angry_males	n/a	0	51
272.65	3.35	angry_females	1.3339	1	52
277.09	3.35	scrambled	n/a	0	53
283.99	3.35	happy_females	n/a	0	54
289.4	3.35	angry_females	n/a	1	55
294.8	3.35	happy_males	n/a	1	56
301.7	3.36	happy_females	n/a	0	57
307.63	3.35	scrambled	n/a	1	58
311.56	3.36	scrambled	0.7317	0	59
318.47	3.35	angry_males	n/a	1	60
322.89	3.35	neutral_females	n/a	1	61
328.29	3.35	happy_males	n/a	0	62
334.7	3.35	angry_males	n/a	1	63
339.12	3.35	angry_males	n/a	1	64
344.54	3.35	scrambled	n/a	0	65
350.94	3.36	angry_females	n/a	0	66
356.85	3.35	angry_females	n/a	1	67
362.75	3.36	happy_males	n/a	1	68
369.16	3.35	happy_females	n/a	1	69
374.56	3.35	angry_females	n/a	0	70
378.48	3.35	happy_males	n/a	1	71
383.4	3.36	neutral_females	n/a	0	72
390.31	3.35	angry_females	n/a	1	73
396.22	3.35	angry_females	n/a	0	74
402.12	3.35	angry_males	n/a	0	75
407.04	3.35	neutral_females	n/a	1	76
411.96	3.35	happy_females	n/a	0	77
415.88	3.35	angry_females	n/a	1	78
422.79	3.35	angry_males	n/a	0	79
429.19	3.35	happy_males	n/a	0	80
436.11	3.35	scrambled	n/a	1	81
440.55	3.35	scrambled	n/a	1	82
446.95	3.36	neutral_females	n/a	0	83
451.37	3.36	happy_females	n/a	1	84
456.29	3.36	happy_females	n/a	0	85
463.2	3.35	angry_females	n/a	0	86
468.12	3.35	happy_females	n/a	0	87
475.03	3.35	angry_males	n/a	0	88
479.46	3.35	scrambled	n/a	0	89
485.37	3.35	happy_males	n/a	0	90
489.79	3.35	neutral_females	n/a	1	91
495.19	3.35	neutral_females	n/a	0	92
502.1	3.35	happy_males	n/a	1	93
506.52	3.35	happy_males	1.7318	0	94
512.94	3.35	scrambled	n/a	1	95
517.36	3.35	neutral_females	n/a	0	96
521.78	3.35	neutral_females	n/a	1	97
527.69	3.35	neutral_females	n/a	1	98
533.59	3.35	happy_males	n/a	0	99
538.01	3.35	angry_females	n/a	0	100
541.95	3.35	scrambled	n/a	0	101
547.87	3.37	scrambled	n/a	0	102
551.8	3.35	happy_females	n/a	1	103
558.21	3.35	angry_males	n/a	1	104
564.12	3.34	angry_males	n/a	0	105
568.53	3.35	happy_females	n/a	0	106
572.45	3.35	neutral_females	n/a	1	107
576.37	3.35	neutral_females	n/a	1	108
