onset	duration	trial_type	response_time	response_accuracy	trial_no
0.0579	3.3459	angry_males	n/a	1	1
5.9857	3.355	scrambled	n/a	0	2
11.395	3.351	happy_males	n/a	1	3
15.311	3.355	happy_females	n/a	0	4
21.737	3.351	scrambled	n/a	1	5
25.659	3.348	angry_males	n/a	1	6
29.575	3.351	happy_males	2.2339	1	7
36.482	3.351	neutral_females	n/a	0	8
42.387	3.35	happy_males	n/a	0	9
47.306	3.351	angry_females	n/a	1	10
52.711	3.351	neutral_females	1.4655	0	11
59.634	3.35	scrambled	n/a	0	12
63.552	3.352	angry_females	n/a	0	13
67.49	3.351	scrambled	n/a	1	14
74.412	3.351	scrambled	n/a	1	15
78.33	3.351	angry_females	2.0341	0	16
83.734	3.353	happy_females	n/a	1	17
89.138	3.353	happy_females	n/a	0	18
93.578	3.35	scrambled	n/a	1	19
97.996	3.354	neutral_females	n/a	1	20
104.48	3.36	angry_males	n/a	1	21
111.39	3.35	happy_males	n/a	1	22
117.8	3.35	angry_females	n/a	1	23
122.22	3.35	angry_females	n/a	0	24
129.12	3.35	angry_females	n/a	0	25
134.06	3.35	scrambled	n/a	1	26
138.98	3.35	happy_males	n/a	1	27
143.9	3.35	neutral_females	n/a	1	28
148.82	3.35	happy_females	n/a	1	29
153.24	3.35	happy_males	n/a	0	30
157.66	3.35	angry_males	n/a	1	31
161.58	3.35	happy_females	n/a	1	32
167.48	3.36	happy_females	n/a	1	33
174.39	3.35	angry_males	n/a	1	34
180.29	3.36	happy_females	n/a	1	35
184.72	3.35	angry_females	n/a	1	36
191.13	3.34	angry_males	n/a	0	37
195.04	3.35	angry_females	n/a	1	38
201.95	3.35	angry_males	n/a	1	39
208.35	3.35	neutral_females	n/a	1	40
213.76	3.35	angry_males	n/a	1	41
218.18	3.35	angry_females	n/a	0	42
225.08	3.35	happy_females	n/a	1	43
230.0	3.35	happy_males	n/a	0	44
236.91	3.35	neutral_females	n/a	0	45
243.31	3.35	neutral_females	n/a	0	46
247.74	3.34	angry_males	n/a	1	47
252.15	3.35	happy_females	n/a	0	48
257.58	3.34	scrambled	n/a	1	49
263.98	3.35	angry_males	n/a	0	50
269.91	3.36	scrambled	n/a	0	51
275.33	3.34	angry_males	n/a	0	52
280.24	3.35	happy_females	n/a	1	53
286.64	3.36	happy_females	n/a	0	54
292.55	3.35	happy_females	n/a	0	55
297.47	3.35	happy_males	n/a	0	56
303.88	3.35	angry_males	n/a	0	57
309.28	3.35	happy_males	n/a	1	58
315.21	3.34	scrambled	n/a	1	59
320.63	3.34	scrambled	n/a	0	60
326.53	3.35	happy_females	n/a	1	61
333.43	3.35	happy_females	n/a	0	62
338.36	3.35	neutral_females	n/a	1	63
344.26	3.37	angry_males	n/a	1	64
348.2	3.35	angry_males	n/a	1	65
352.12	3.35	happy_males	n/a	0	66
358.54	3.35	scrambled	n/a	0	67
363.95	3.34	angry_males	n/a	1	68
370.35	3.35	neutral_females	n/a	0	69
375.27	3.35	happy_males	n/a	0	70
379.69	3.35	happy_males	n/a	0	71
386.59	3.35	happy_females	n/a	0	72
391.53	3.35	scrambled	n/a	0	73
397.44	3.36	angry_males	n/a	0	74
402.37	3.35	neutral_females	n/a	1	75
408.3	3.34	scrambled	n/a	1	76
413.22	3.34	angry_males	n/a	0	77
417.13	3.35	happy_females	n/a	1	78
424.04	3.35	happy_males	n/a	1	79
428.96	3.35	angry_females	n/a	0	80
433.88	3.35	neutral_females	n/a	0	81
438.3	3.35	happy_males	n/a	1	82
444.21	3.35	angry_females	n/a	1	83
449.63	3.35	scrambled	n/a	1	84
454.05	3.35	angry_females	n/a	0	85
458.49	3.34	scrambled	n/a	0	86
464.39	3.35	neutral_females	n/a	0	87
469.79	3.35	happy_females	n/a	0	88
474.21	3.35	angry_females	n/a	0	89
481.12	3.36	angry_males	n/a	1	90
486.06	3.35	neutral_females	n/a	0	91
489.98	3.36	angry_males	n/a	1	92
494.41	3.35	angry_females	n/a	0	93
498.33	3.35	happy_females	n/a	1	94
503.74	3.35	happy_males	n/a	0	95
507.68	3.36	scrambled	n/a	0	96
513.6	3.34	angry_females	n/a	0	97
520.0	3.35	happy_females	n/a	0	98
526.43	3.36	happy_males	n/a	1	99
530.86	3.35	happy_males	n/a	1	100
537.26	3.35	happy_females	n/a	0	101
544.17	3.35	neutral_females	n/a	0	102
548.09	3.35	angry_females	n/a	1	103
553.51	3.35	scrambled	n/a	0	104
559.91	3.35	happy_females	n/a	1	105
566.82	3.35	neutral_females	n/a	1	106
572.23	3.36	angry_males	n/a	0	107
576.16	3.35	angry_females	n/a	0	108
