onset	duration	trial_type	response_time	response_accuracy	trial_no
0.1546	3.3485	angry_males	n/a	1	1
5.5651	3.3579	happy_males	n/a	1	2
12.474	3.356	happy_females	n/a	1	3
19.379	3.355	happy_females	n/a	0	4
23.293	3.362	angry_males	n/a	1	5
28.71	3.349	angry_males	n/a	1	6
34.135	3.362	scrambled	n/a	0	7
39.064	3.353	angry_females	n/a	0	8
44.001	3.352	scrambled	n/a	0	9
50.406	3.354	neutral_females	n/a	0	10
57.312	3.352	happy_males	n/a	1	11
62.716	3.353	happy_males	n/a	0	12
66.636	3.353	happy_males	n/a	0	13
71.579	3.347	scrambled	n/a	1	14
75.997	3.35	angry_males	n/a	1	15
82.399	3.353	neutral_females	n/a	1	16
86.816	3.356	happy_females	n/a	1	17
91.239	3.353	neutral_females	n/a	0	18
96.648	3.347	angry_males	n/a	1	19
102.05	3.35	happy_females	n/a	0	20
107.46	3.34	angry_males	n/a	1	21
112.37	3.36	angry_females	n/a	1	22
117.78	3.35	angry_females	n/a	1	23
122.7	3.35	neutral_females	n/a	1	24
128.6	3.36	angry_females	n/a	1	25
135.01	3.35	angry_females	n/a	0	26
140.91	3.35	happy_females	n/a	0	27
145.83	3.36	scrambled	n/a	1	28
150.76	3.35	angry_males	n/a	1	29
157.68	3.35	scrambled	n/a	1	30
163.58	3.35	angry_males	n/a	0	31
167.48	3.36	neutral_females	n/a	1	32
172.4	3.36	happy_males	n/a	1	33
176.32	3.36	happy_males	n/a	1	34
182.73	3.35	neutral_females	n/a	0	35
188.65	3.35	scrambled	n/a	0	36
192.57	3.35	neutral_females	n/a	0	37
199.48	3.35	angry_females	n/a	1	38
205.88	3.35	neutral_females	n/a	0	39
210.3	3.35	neutral_females	n/a	0	40
216.21	3.35	neutral_females	n/a	0	41
221.12	3.36	happy_females	n/a	1	42
227.03	3.35	happy_males	n/a	1	43
230.95	3.35	neutral_females	n/a	0	44
235.87	3.35	angry_females	n/a	0	45
239.79	3.35	neutral_females	n/a	0	46
246.7	3.35	neutral_females	n/a	1	47
252.12	3.35	scrambled	n/a	1	48
258.53	3.35	angry_males	n/a	1	49
262.94	3.36	happy_males	n/a	1	50
269.85	3.35	angry_males	n/a	0	51
276.77	3.35	scrambled	n/a	0	52
280.72	3.36	scrambled	n/a	0	53
286.13	3.35	angry_males	n/a	0	54
291.03	3.35	happy_males	n/a	0	55
297.44	3.35	happy_females	n/a	0	56
301.34	3.35	angry_females	n/a	0	57
307.27	3.36	scrambled	n/a	0	58
314.18	3.36	happy_females	n/a	0	59
321.11	3.35	scrambled	n/a	1	60
326.03	3.35	neutral_females	n/a	1	61
331.95	3.35	scrambled	n/a	0	62
337.86	3.34	angry_males	n/a	1	63
342.77	3.36	neutral_females	n/a	0	64
348.18	3.35	happy_males	n/a	1	65
352.58	3.35	angry_females	n/a	0	66
357.01	3.34	angry_males	n/a	0	67
363.4	3.36	happy_females	n/a	1	68
368.33	3.35	angry_females	n/a	0	69
372.25	3.35	angry_males	n/a	1	70
376.68	3.35	scrambled	n/a	0	71
382.59	3.35	happy_males	n/a	0	72
388.99	3.36	happy_females	n/a	1	73
393.43	3.35	scrambled	n/a	0	74
398.84	3.35	angry_females	n/a	0	75
403.74	3.35	happy_males	n/a	1	76
408.16	3.35	happy_females	n/a	0	77
415.07	3.35	neutral_females	n/a	1	78
420.47	3.35	neutral_females	n/a	1	79
424.89	3.35	neutral_females	n/a	1	80
430.8	3.35	angry_males	n/a	1	81
436.2	3.35	angry_males	n/a	1	82
442.6	3.35	happy_males	n/a	1	83
446.53	3.34	angry_males	n/a	0	84
452.43	3.35	neutral_females	n/a	1	85
458.84	3.34	angry_males	n/a	0	86
463.26	3.34	angry_females	n/a	1	87
469.66	3.35	angry_females	n/a	1	88
475.59	3.36	scrambled	0.9419	0	89
479.52	3.35	angry_females	n/a	0	90
484.92	3.35	angry_females	n/a	1	91
489.34	3.35	happy_females	n/a	1	92
493.26	3.35	happy_males	n/a	0	93
499.68	3.35	scrambled	n/a	0	94
506.59	3.35	neutral_females	n/a	1	95
511.51	3.35	angry_females	n/a	1	96
515.43	3.35	angry_females	n/a	0	97
519.35	3.35	happy_females	n/a	0	98
526.25	3.35	happy_females	n/a	1	99
533.18	3.36	scrambled	n/a	0	100
539.6	3.35	angry_females	n/a	0	101
546.02	3.35	scrambled	0.9292	1	102
552.93	3.35	neutral_females	n/a	1	103
558.83	3.35	happy_females	n/a	0	104
563.23	3.35	angry_females	n/a	0	105
567.64	3.35	happy_males	n/a	1	106
572.06	3.35	happy_males	n/a	0	107
577.96	3.35	happy_males	n/a	0	108
